Je ne peux être quelque chose que je ne suis pas.,I can't be something I'm not.
Tout ce que vous avez à faire est de dire la vérité.,All you have to do is to tell the truth.
Tu ne dois pas le faire si tu ne le veux vraiment pas.,You don't have to do that if you don't really want to.
Je ne peux pas vous dire ce que nous avons fait hier soir.,I can't tell you what we did last night.
"Je ne suis pas ce que je fais, je suis ce que je peux faire.","I'm not what I do, I am what I can do."
Je ne peux vous dire que ce que je sais.,I can only tell you what I know.
Je ne peux pas te dire ce que nous avons fait hier soir.,I can't tell you what we did last night.
Je sais que tu ne veux pas parler de ce qui a eu lieu.,I know you don't want to talk about what happened.
Ce qui est bon à faire ne peut pas être fait trop tôt.,What is good to do cannot be done too soon.
Ça ne peut pas être ce que je pense que c'est.,This can't be what I think it is.
Tout ce que tu dois faire est de faire de ton mieux.,All you have to do is to do your best.
Ce n'est pas quelque chose que je veux faire.,It isn't something I want to do.
Je pense que je devrais le faire pour vous.,I think I should do it for you.
"Si tu ne veux pas le faire, ne le fais pas !","If you don't want to do it, don't!"
Je n'ai pas besoin de quoi que ce soit que vous vendiez.,I don't need whatever it is you’re selling.
Il y a quelque chose qui ne va pas dans le moteur.,Something is wrong with the engine.
Je ne sais pas encore ce que je veux faire.,I don't know what I want to do yet.
"Je n'ai pas à faire cela si je ne le veux pas, si ?","I don't have to do that if I don't want to, do I?"
"Si je veux faire quoi que ce soit, tu veux que je fasse autre chose.","If I want to do anything, you want me to do something else."
Je pense que ce que Tom est en train de faire est incroyable.,I think what Tom is doing is amazing.
Je ne sais ce que je vais faire de vous.,I don't know what I'm going to do with you.
Je pense que tu sais que ce n'est pas une bonne idée.,I think you know that's not a good idea.
Il se peut que j'ai quelque chose pour vous.,I may have something for you.
Tu ne peux pas faire les deux en même temps.,You can't do both at the same time.
Je ne sais pas vraiment ce que tu veux dire.,I don't really know what you mean.
"Ce n'est pas la manière que nous avons de faire les choses, ici.",That is not how we do things here.
Je sais que je ne suis pas la fille la plus brillante au monde.,I know I'm not the brightest girl in the world.
Il y a beaucoup de choses que tu ne sais pas sur ma personnalité.,There are a lot of things you don't know about my personality.
Je n'ai pas à vous dire quoi que ce soit.,I don't have to tell you anything.
Je sais ce que vous êtes en train de faire.,I know what you're doing.
Ce n'est pas comme ça que je veux que les choses soient.,That's not how I want things to be.
Je ne pense pas avoir besoin de quoi que ce soit d'autre.,I don't think I'll be needing anything else.
Je pense qu'il est temps pour moi de parler.,I think it's time for me to speak up.
Votre mère a fait de vous ce que vous êtes.,Your mother has made you what you are.
Je ne peux pas aller avec vous parce que je suis très occupé.,I can't go with you because I'm very busy.
Je ne le fais que pour votre bien à vous.,I'm only doing this for your own good.
Tu ne peux faire les deux en même temps.,You can't do both at the same time.
Je ne pense pas qu'elle soit à la maison.,I do not think that she is at home.
"Tu dois le faire, même si tu ne veux pas.",You must do it even if you don't want to.
"Il se peut que mon père soit à la maison, à l'heure actuelle.",My father might be at home now.
Je veux ce qui est mieux pour nous deux.,I want what's best for both of us.
Tout ce que je peux faire c'est faire de mon mieux.,All I can do is to do my best.
Je sais quelque chose que tu ne sais pas.,I know something you don't.
Je pense qu'il y a quelque chose qui ne va pas.,I think there's something wrong.
J'ai quelque chose que je veux vous dire.,I have something I want to tell you.
Il ne va pas mieux et il y a peu de chance de guérison.,"He is not much better, and there is a little hope of recovery."
Je pense que c'est la bonne chose à faire.,I think that's the right thing to do.
Je ne pense pas que je puisse faire quoi que ce soit.,I don't think I can do anything.
Je sais que vous ne voulez pas parler de ce qui a eu lieu.,I know you don't want to talk about what happened.
C'est de ça que je suis en train de parler.,That's what I'm talking about.
Je ne pense pas qu'il soit fait pour ce travail.,I don't think he is fit for the job.
Je n'arrive pas à faire ce que vous voulez.,I can't do what you want.
Je n'ai pas le temps de faire toutes les choses que je veux.,I simply haven't the time to do everything I want to do.
Je ne l'ai fait que pour votre bien à vous.,I only did it for your own good.
"La maison est trop grande pour nous et qui plus est, trop chère.","The house is too big for us, and what is more, it is too expensive."
Je pense que la vie est ce que tu en fais.,I think life is what you make it.
"Tu peux ne pas y croire, mais c'est tout de même un fait.","You may not believe it, but it is nonetheless true."
"S'il n'y a plus la voiture, il ne peut pas être au bureau.","If the car is gone, he can't be at the office."
Je ne suis pas sûr de ce que je veux faire.,I'm not sure what I want to do.
Je ne peux pas faire deux choses à la fois.,I can't do two things at a time.
Ce livre est si difficile que je ne peux pas le lire.,This book is so difficult that I can't read it.
"Tout ce que je sais, c'est que je ne sais rien.",I know that I know nothing.
"Je sais la raison, mais je ne peux pas vous la dire.","I know the reason, but I can't tell you."
"Il est bon de parler, mais il est mieux de se taire.","Be silent, or speak something worth hearing."
Je n'arrive pas à croire que ce soit vraiment vous.,I can't believe it's really you.
Je ne veux vraiment pas quoi que ce soit à manger pour l'instant.,I really don't want anything to eat right now.
Je veux faire quelque chose dans une maison.,I want to do something in a house.
Je n'ai jamais dit à personne que mon père est en prison.,I've never told anyone that my father is in prison.
"Si vous ne voulez pas le faire, vous n'y êtes pas obligé.","If you don't want to do it, you don't have to."
On ne peut pas faire les deux en même temps.,You can't do both at the same time.
Il n'y a jamais assez de temps pour faire tout ce que vous voulez.,There's never enough time to do all you want.
Vous ne pouvez pas faire les deux en même temps.,You can't do both at the same time.
Je veux simplement un peu plus de temps.,I just want a little more time.
Je ne veux simplement pas aller avec vous.,I just don't want to go with you.
Je veux seulement ce qui est le mieux pour tout le monde.,I only want what's best for everyone.
"Il y a pas mal de choses à faire, tu veux de l'aide ?",There's quite a lot of things to do; do you want some help?
Je ne devrais pas avoir à vous dire de faire vos devoirs.,I shouldn't have to tell you to do your homework.
"Si tu as besoin de quoi que ce soit, tu peux appeler, c'est d'accord ?","If you need anything, you can call, alright?"
Il est tout le temps en train de dire du mal des autres.,He is always saying bad things about others.
Je n'ai jamais dit que je ne vous voulais pas.,I never said I didn't want you.
Je n'ai jamais fait de mal à qui que ce soit.,I've never done harm to anyone.
Je ne me sens pas faire quoi que ce soit ce soir.,I don't feel like doing anything tonight.
Je ne vais pas rester si tu ne le veux pas.,I'm not going to stay if you don't want me to.
Une personne de plus ou de moins ne fait pas beaucoup de différence.,One person more or less doesn't make much difference.
Je ne veux pas que vous soyez en train de parler de moi tous les deux.,I don't want you two talking about me.
Le fait est que je n'ai pas d'argent sur moi.,The fact is that I have no money with me.
Je ne sais pas du tout ce que je pourrais faire ensuite.,I have no idea what to do next.
La première chose que tu as à faire est prendre un bain.,The first thing you have to do is take a bath.
Je sais que c'est la première fois que ça vous est arrivé.,I know that this is the first time this has happened to you.
Tu dois y aller même si tu ne le veux pas.,You've got to go even if you don't want to.
Je vous ai déjà dit que je ne sais pas si Tom vous dira la vérité.,I told you I don't know if Tom will tell the truth.
Qui n'est pas avec nous est contre nous.,Whomever is not with us is against us.
"Si tu ne peux pas venir, il faut me le faire savoir par avance.","If you can't come, you should let me know ahead of time."
Je peux le faire en deux fois moins de temps.,I can do it in half the time.
"Je sais une chose, c'est que je ne sais rien.","I know one thing, that I know nothing."
Il peut le faire beaucoup mieux que moi.,He can do it far better than I can.
"Je ne veux pas de votre chien dans ma maison, un point c'est tout.",I just don't want your dog in my house.
"Si tu ne veux pas y aller, tu n'y es pas obligé.","If you don't want to go, you don't have to."
Je n'ai jamais dit cela à qui que ce soit.,I've never told anyone that.
"Si tu veux vraiment savoir, tout ce que tu as à faire est de demander.","If you really want to know, all you need to do is ask."
"Si tu ne veux vraiment pas venir, tu ne le dois pas.","If you really don't want to come, you don't have to."
On ne peut faire les deux en même temps.,You can't do both at the same time.
Je ne crois pas tout à fait à ce qu'il dit.,I don't quite believe what he says.
Vous ne pouvez faire les deux en même temps.,You can't do both at the same time.
Je n'ai fait que ce que je pensais que tu voudrais que je fisse.,I just did what I thought you'd want me to do.
J'ai fait tout ce qui était en mon pouvoir pour la protéger de toi.,I did everything in my power to protect her from you.
Je ne veux pas en parler pour le moment.,I don't want to talk about that right now.
"À chaque fois que je vais le voir, il est dans son lit.","Every time I go to see him, he is in bed."
"Fais ce que tu peux, avec ce que tu as, là où tu es.","Do what you can, with what you have, where you are."
"Tant qu'il y a de la vie, il y a de l'espoir.","While there is life, there is hope."
Je suppose que tout le monde pense que je suis un peu trop difficile.,I suppose everyone thinks I'm being a little too picky.
"Je ne veux pas de ton chien dans ma maison, un point c'est tout.",I just don't want your dog in my house.
Il y a tant de choses que je veux que vous sachiez.,I have so many things I want you to know.
Je pense que nous pouvons le faire à temps.,I think we can make it on time.
Il n'a jamais fait de mal à qui que ce soit.,He has never hurt anyone.
Ce dont il y a besoin c'est plus de temps.,What is needed is more time.
Je ne pense simplement pas que je puisse le faire.,I just don't think I can do it.
C'est tout ce que je peux dire pour le moment.,That's all I can say at the moment.
Et avec moi nous sommes déjà un de plus.,"And with me, we are yet one more."
Il s'est fait prendre par sa mère en train de se masturber.,He was caught masturbating by his mother.
Je n'ai plus de temps pour parler avec toi.,I have no more time to talk with you.
"Je veux que la vie soit comme elle était, avant.",I want life to be the way it was before.
Je pense que Tom a besoin de quelque chose.,I think Tom needs something.
"Ce n'est pas ce qu'il a dit, mais la manière dont il l'a dit.","It's not what he said, but the way he said it."
Ce qui compte n'est pas ce que tu sais mais ce que tu peux faire.,"It's not how much you know, but what you can do that counts."
Il ne peut pas dire ce qui est écrit sur le papier.,He can't tell what is written on the paper.
Je n'arrive pas à voir ce que vous voulez dire.,I can't see what you mean.
Je veux être avec vous plus que tout autre chose.,I want to be with you more than anything.
Vous ne pouvez pas encore vous en aller.,You can't go yet.
Je ne veux plus faire de mal à personne.,I no longer want to hurt anyone.
Je ne comprends pas ce que vous êtes en train de dire.,I don't understand what you are saying.
Je ne veux tout simplement pas y croire.,I just don't want to believe it.
Je n'ai pas entendu ce que vous avez dit.,I didn't hear what you said.
Je veux vraiment que ce travail soit fait.,I really want to get this work done.
Je le comprends mais je ne suis tout de même pas d'accord.,"I understand it, but I still don't agree with it."
Je pense que c'est pour ça que Tom est là.,I think that's why Tom is here.
Il a dit à ses enfants de ne pas faire autant de bruit.,He told his children not to make so much noise.
Je ne vais pas te dire comment le faire.,I'm not going to tell you how to do that.
Je ne peux pas dire que ça n'a pas fait mal.,I can't say that didn't hurt.
Je ne veux même pas savoir qui vous êtes.,I don't even want to know who you are.
"Je ne sais qui, de vous ou de votre frère, me manquera le plus.","I don't know who I'll miss more, you or your brother."
"Je ne veux pas y croire, un point c'est tout.",I just don't want to believe it.
Je n'ai pas eu assez de temps pour manger tout ce qui était servi.,I didn't have enough time to eat everything that was served.
Tout le monde a besoin de croire en quelque chose.,Everybody needs something to believe in.
Il a fait de son mieux pour être à l'heure pour le train.,He did his best to be in time for the train.
Je veux faire ce qui est meilleur pour nous deux.,I want to do what's best for both of us.
Elle n'a rien fait pendant tout ce temps si ce n'est pleurer.,She did nothing but cry all the while.
"Si vous ne pouvez pas venir, il faut me le faire savoir par avance.","If you can't come, you should let me know ahead of time."
Ce qui est bon pour toi est bon pour moi.,"What is good for you, is good for me."
"De temps à autre, je pense à ma mère qui n'est plus en vie.","From time to time, I think about my mother who is no longer living."
Le travail ne peut être fait en un jour.,The work cannot be done in a day.
"Sur le chemin de la vie, il n'y a pas de retour.",There is no returning on the road of life.
Je n'arrive pas à trouver quoi que ce soit.,I can't find anything.
"J'ai pris sur moi et en fait, le lui ai dit.",I bit the bullet and actually told her.
Je sais ce qu'ils sont en train de faire.,I know what they're doing.
"Toi seul peux le faire, mais tu ne peux le faire seul.","You alone can do it, but you can't do it alone."
Il n'est simplement pas la personne que je pensais.,He's just not the person I thought he was.
"Ce n'est pas avec toi, mais avec elle qu'il veut se marier.",It is not you but her that he wants to marry.
Le Japon n'est pas ce qu'il était il y a dix ans.,Japan is not what it was ten years ago.
Je veux passer tout mon temps avec vous.,I want to spend all my time with you.
"Si tu ne veux pas te rendre à la fête, tu n'y es pas obligé.","If you don't want to go to that party, you don't have to."
Vous ne pouvez simplement pas ne pas faire votre travail.,You can't just not do your job.
Il a fait ce qu'il a pu pour ses enfants.,He did what he could for his children.
Je veux savoir que ce que je fais est bien.,I want to know that what I'm doing is right.
Il n'y a rien que je puisse vous dire de plus.,There's nothing more I can tell you.
Elle a toujours fait de son mieux pour leur rendre la vie plus facile.,She has always done her best to make their life easier.
Ce que vous n'avez pas est mieux que ce que vous avez.,What you don’t have is better than what you do have.
Je ne veux pas y aller si tu ne viens pas avec moi.,I don't want to go if you don't go with me.
Mon père n'est pas à la maison pour le moment.,My dad is not home at the moment.
"Toi seule peux le faire, mais tu ne peux le faire seule.","You alone can do it, but you can't do it alone."
Tu ne devrais pas croire tout ce que Tom te dit.,You shouldn't believe everything Tom tells you.
"Vous ne voulez pas me dire pourquoi, si ?","You don't want to tell me why, do you?"
Je n'ai rien à vous dire pour le moment.,I have nothing to tell you for the moment.
Je voulais juste voir ce qui était en train de se passer.,I simply wanted to see what was going on.
Et je suis sûr que je sais quelle en est la cause.,And I'm sure I know what caused it.
Tu fais tout ce que je te dis de ne pas faire.,You do everything I tell you not to.
Je crois que tu sais ce que je veux dire.,I believe you know what I mean.
Vous pouvez faire tout ce que vous voulez.,You can do whatever you like.
Pense à ce que tu es en train de lire pendant que tu le lis.,Think of what you are reading while you are reading it.
C'est la dernière chose que je veux faire.,That's the last thing I want to do.
"Même si elle est petite, c'est tout de même une très bonne voiture.","Even though it's small, it's still a great car."
"Pour moi, le temps n'est pas de l'argent.","For me, time is not money."
Vous pouvez être tout ce que vous voulez.,You can be anything you want.
Je ne pense pas pouvoir faire quoi que ce soit.,I don't think I can do anything.
Je ne pense vraiment pas que ce soit une bonne idée.,I really don't think that's a good idea.
Vous ne pouvez pas simplement vous en aller comme ça.,You can't just go.
Je ne pensais pas qu'on avait besoin de vous.,I didn't think you were needed.
Elle n'a pas besoin de faire ce travail.,She need not have done the work.
De mon point de vue il n'est pas fait pour ce travail.,In my opinion he is not fit for the work.
Je ne suis pas du tout d'accord avec vous.,I do not agree with you at all.
Le train était sur le point de partir quand je suis arrivé à la gare.,The train was on the point of leaving when I got to the station.
Elle n'est simplement pas la personne que je pensais.,She's just not the person I thought she was.
Ce dont il a le plus besoin est un bon travail.,What he needs most is a good job.
On ne peut pas croire à un mot de ce qu'il dit.,You can not believe a word he says.
"La femme, qui est en train de parler à ce garçon, est enseignante.",The lady that is speaking to that boy is his teacher.
"Vous seul pouvez le faire, mais vous ne pouvez le faire seul.","You alone can do it, but you can't do it alone."
Ce n'est pas aussi bon que ça en a l'air.,It is not as good as it looks.
Nous ne pouvons pas juste ne rien faire de toute la journée.,We can't just do nothing all day.
Je ne crois pas qu'il soit bon pour toi de le voir.,I don't think your seeing him is good for you.
Elle a besoin de quelqu'un à qui parler.,She needs someone to talk to.
Je ne suis pas sûre de ce que je veux faire.,I'm not sure what I want to do.
"Vous seule pouvez le faire, mais vous ne pouvez le faire seule.","You alone can do it, but you can't do it alone."
Un homme n'est pas ce qu'il semble être.,A man cannot be judged by his appearance.
"Si vous le faites, il se peut que je puisse vous aider.","If you do it, I might be able to help you."
J'ai encore beaucoup de travail à faire.,I still have a lot of work to do.
Je n'ai jamais eu l'intention que quoi que ce soit de ça n'arrive.,I never meant for any of this to happen.
"Il me faut faire quelque chose, un point c'est tout.",I just have to do something.
C'est une chose dont je n'ai pas besoin.,It's something I don't need.
Il y a un homme à la porte qui veut te voir à tout prix.,There's a man at the door who wants to see you at all costs.
Je pense vraiment qu'il nous faut parler.,I really think we need to talk.
J'ai pensé qu'il était mieux pour lui de ne rien dire à ce sujet.,I thought it best for him to say nothing about the matter.
Je n'arrive à rien comprendre de ce qu'il a dit.,I can't understand anything he said.
Ce n'est pas une bonne voiture mais c'est toujours une voiture.,"It's not a good car, but it's still a car."
"Quand on lui a demandé comment le faire, il a dit qu'il ne savait pas.","When asked how to do it, he said he didn't know."
Vous pouvez dire tout ce que vous voulez.,You can say whatever you want to.
Je ne me rappelle pas que quoi que ce soit se soit produit.,I don't remember anything happening.
Je pense que tu devrais trouver ce qui est arrivé à Tom.,I think you should find out what happened to Tom.
Je ne passe pas beaucoup de temps chez moi.,I don't spend much time at home.
Il nous faut faire le travail en un jour.,We have to do the work in one day.
Il a plus de livres qu'il ne peut jamais en lire.,He has more books than he can ever read.
"Ce n'est pas notre voiture, c'est la leur.","This is not our car, it is theirs."
Je n'ai jamais plus entendu parler de lui.,I never heard from him again.
Un homme n'est pas toujours ce qu'il semble être.,A man is not always what he seems.
Il y a tellement de choses que je veux te dire.,There's so much I want to say to you.
Ne dis à personne ce que nous sommes en train de faire.,Don't tell anyone what we're doing.
Je vais avoir besoin d'un peu plus de temps.,I'm going to need a little more time.
Quel est le train que je dois prendre pour aller à Shibuya ?,Which train should I take to go to Shibuya?
Quelque chose que je puisse faire pour toi ?,Is there something I can do for you?
Elle n'est pas à la maison mais à l'école.,"She is not home, but at school."
Je ne peux vous donner quoi que ce soit.,I can't give you anything.
Ce que tu fais est plus important que ce que tu dis.,What you do is more important than what you say.
Je n'ai pas eu beaucoup de temps pour voir le Japon.,I haven't had much time to see Japan.
J'ai simplement dit que je ne voulais pas en parler.,I just said I didn't want to talk about it.
Tout le monde dit que c'est un homme bon.,Everyone says that he's a good man.
Je pense qu'il nous faut davantage de temps.,I think we need more time.
Il a assez de bon sens pour ne pas y aller seul.,He knows better than to go there alone.
C'est lui qui a le moins d'argent de nous tous.,He has the least money of us all.
Je ne vous ai pas demandé de faire cela.,I didn't ask you to do that.
"Je ne peux pas lire le français, je ne peux pas non plus le parler.","I can't read French, nor can I speak it."
Il me faut simplement faire quelque chose.,I just have to do something.
"Fais juste ce que tu as à faire, un point c'est tout.","Just do what you have to do, no questions asked."
Il n'est pas plus vieux que ce que je pensais.,He isn't any older than I thought.
Les gens ne peuvent pas faire beaucoup de choses en même temps.,People can't do a lot of things at the same time.
Je ne peux pas plus parler français que vous ne pouvez parler anglais.,I can no more speak French than you can speak English.
Je ne vois pas ce qu'il y a de mal à ça.,I don't see what's wrong with that.
"Je suis un peu pris par le temps, cette semaine.",I'm a little short this week.
Je suis certain que ce n'est pas là ce que tu veux faire.,I'm sure you don't want to do that.
Je ne crois pas que ça se soit passé de cette manière.,I don't believe it happened that way.
C'est à lui que tu dois rendre ce livre.,You must return the book to him.
Je veux passer davantage de temps à faire des choses qui comptent.,I want to spend more time doing things that matter.
Tu sais où me trouver si tu as besoin de quoi que ce soit.,You know where to find me if you need anything.
Je ne peux lire ce livre en si peu temps.,I cannot read the book in so short a time.
"Je veux faire mon travail, un point c'est tout.",I just want to get my work done.
Je pense que Tom a fait du très bon travail.,I think Tom did a really nice job.
Tu devrais être sûr qu'il est chez lui avant que tu l'appelles.,You had better make sure that he is at home before you call on him.
Je veux lui faire faire ce travail difficile.,I want her to do the difficult work.
Je ne sais pas pendant combien de temps.,I don't know how long.
Je te prie de simplement me dire ce que tu veux.,Please just tell me what it is you want to do.
Il n'est plus ce qu'il était il y a dix ans.,He is not what he was ten years ago.
Je n'arrive pas à comprendre quoi que ce soit.,I can't figure out anything.
Je pensais vous avoir dit de rester dans la voiture.,I thought I told you to stay in the car.
Je veux être avec toi plus que tout autre chose.,I want to be with you more than anything.
Il y a des choses que je ne comprends pas.,There are some things that I don't understand.
Je n'ai aucune idée de ce que je suis en train de faire.,I have no idea what I'm doing.
Il se peut qu'il ne soit pas un homme mauvais.,It may be that he is not a bad man.
Personne ne pense plus de cette manière.,No one thinks that way anymore.
Je vous prie de ne pas le dire à ma femme.,Please don't tell my wife.
Elle a fait tout ce qu'elle pouvait pour moi.,She did all she could on my account.
Je n'ai vraiment pas quoi que ce soit d'autre à dire.,I really don't have anything else to say.
"Non pas qu'il ne le pourrait pas, mais c'est un homme trop paresseux.","Not that he couldn't, but he's too lazy one man."
Il y a de nombreuses choses que j'ai à faire.,There are a lot of things I have to do.
"Vous ne devez pas partir, à moins que vous ne le souhaitiez.",You don't need to go unless you want to.
"Elle lui a demandé de venir chez elle, mais il a refusé.","She asked him to come into her house, but he refused."
Elle est meilleure à ça que je ne le suis.,She's better at it than I am.
Je pense que c'est assez pour le moment.,I think that's enough for now.
"Je ne suis aussi grand que mon frère, mais plus grand que mon père.","I am not so tall as my brother, but taller than my father."
"Je comprends un petit peu, mais je ne sais pas le parler.","I understand it a little, but I can't speak it."
"Si n'importe qui peut le faire, tu le peux.","If anyone can do it, you can."
Je sais qu'il y a des gens qui peuvent le voir.,I know there are people who can see it.
Je ne sais pas combien de temps je peux rester.,I don't know how long I can stay.
"Savoir est une chose, faire en est une autre.","To know is one thing, and quite another to do."
Je veux tout simplement faire mon travail.,I just want to get my work done.
"Je connais la raison, mais je ne peux pas vous la dire.","I know the reason, but I can't tell you."
"Ou vous êtes avec nous, ou vous êtes contre nous.","You are either with us, or against us."
Pour une raison ou une autre je n'arrive pas à me mettre au travail.,For some reason or other I cannot bring myself to work.
Il pense beaucoup à la manière dont il pense.,He puts a lot of thought into how he thinks.
"Celui qui est vraiment une personne, ne peut être vu par les yeux.",Who is truly a person can't be seen with eyes.
Vous êtes la première personne à qui j'ai dit ça.,You're the first person I told that to.
"Tout le monde parle du temps, mais personne ne fait rien pour ça.","Everybody talks about the weather, but nobody does anything about it."
"Je ne veux pas faire ça maintenant, un point c'est tout.",I just don't want to do that right now.
Tu peux bien sûr le prendre si tu le veux.,Of course you can take it if you want.
"Il ne veut pas me parler, maintenant, et je ne sais pas pourquoi.","He doesn't want to talk to me now, and I don't know why."
Je ne peux vraiment pas en parler maintenant.,I really can't talk about it now.
Je voulais vous parler de quelque chose.,I wanted to talk to you about something.
Sur ce point je ne peux pas être d'accord avec vous.,I can't agree with you on this matter.
Vous pouvez prendre tout ce que vous voulez.,You may take anything you like.
Je n'arrive vraiment pas à le comprendre.,I really can't figure it out.
Je veux me rendre chez lui avec ma voiture.,I want to go to his house using my car.
Je pense que tout va bien aller pour Tom.,I think Tom is going to be all right.
"Je ne sais qui, de toi ou de ton frère, me manquera le plus.","I don't know who I'll miss more, you or your brother."
Il ne peut pas avoir fait une telle chose.,He cannot have done such a thing.
J'ai fait ce qu'elle m'a demandé de faire.,I did that which she asked me to do.
Je suis d'accord avec tout ce que vous avez dit.,I agree with everything you've said.
Je ne suis pas sur le point de lui demander.,I'm not about to ask him.
Je n'ai jamais vu quelque chose comme ça.,I've never seen anything like this before.
Je ne suis pas non plus arrivé à le faire.,I couldn't do that either.
Je n'ai jamais pensé que je serais en train de faire ça seul.,I never thought I'd be doing this alone.
"Il m'a dit de le faire, alors je l'ai fait.","He told me to do it, so I did it."
Ma mère a fait de moi ce que je suis aujourd'hui.,My mother has made me what I am today.
"Soit vous êtes avec moi, soit vous êtes contre moi.",You're either with me or you're against me.
Je peux vous en dire la raison en long et en large.,I can tell you the reason at full length.
Ne fais pas comme si tu ne savais pas ce qui est mal !,Don't act like you don't know what's wrong.
Ce serait mieux de rester à la maison avec le temps qu'il fait.,You'd better stay at home rather than go out on such a day.
Je ne crois pas un mot de ce que les gens ont dit d'elle.,I don't believe a word of what people have been saying about her.
Je crois savoir ce que Tom est en train de faire ici.,I think I know what Tom is doing here.
Tom a dit quelque chose en français que je n'ai pas compris.,Tom said something in French that I didn't understand.
Ces livres ne sont pas que pour les enfants.,These books aren't just for children.
Je ne sais même pas où elle est maintenant.,I don't even know where she is right now.
Quelqu'un devrait lui parler et lui dire ce qu'il en est.,Someone should talk to him and tell him what's what.
Tu ferais mieux de manger tout ce qui est dans ton assiette.,You'd better eat everything that's on your plate.
Je suppose que je ne me suis pas fait comprendre.,I guess I haven't made myself clear.
Je ne vous ai de ma vie entendu dire du mal de qui que ce fût.,I never heard you speak ill of a human being in your life.
"Quelque chose a eu lieu ici, mais je ne sais pas quoi.","Something happened here, but I don't know what."
Je ne ferai pas ça à moins que vous ne le vouliez.,I won't do that unless you want me to.
Il m'a dit que son père est un professeur.,He told me that his father's a teacher.
"Elle ne veut pas me parler, maintenant, et je ne sais pas pourquoi.","She doesn't want to talk to me now, and I don't know why."
"J'ai fait de mon mieux, mais j'ai tout de même perdu la course.","I tried my best, but I still lost the race."
Ce que vous faites est plus important que ce que vous dites.,What you do is more important than what you say.
"Chaque fois que je vais chez lui, il n'est pas là.","Every time I go to his house, he is out."
Je pense que vous êtes la plus belle fille que j'ai jamais vue.,I think you're the most beautiful girl I've ever seen.
Il va sans dire que l'argent ne fait pas tout.,It goes without saying that money is not everything.
Je n'ai pas été en mesure de me rendre à sa fête d'anniversaire.,I wasn't able to go to his birthday party.
Je ne sais pas si bien que ça le français.,I don't know French that well.
"La maison est petite, mais c'est assez pour nous.","The house is small, but it's enough for us."
Je veux simplement que tu penses à moi de temps à autre.,I just want you to think about me once in a while.
Tom a eu de la chance de ne pas se faire tuer.,Tom was lucky that he didn't get killed.
Tu peux pas attendre de moi que je pense toujours à tout !,You can't expect me to always think of everything!
"S'il ne veut vraiment pas y aller, il ne devrait pas y être obligé.","If he really doesn't want to go, he shouldn't have to."
Il sait qu'il a fait quelque chose de mal.,He knows he did something wrong.
Je pense que nous devrions nous en aller.,I think we should go.
Je veux juste aller chez moi et voir ma femme et les enfants.,I just want to go home and see my wife and the kids.
Il a été vu en train de sortir de la maison.,He was seen going out of the house.
"Je n'ai, depuis, jamais plus entendu parler de lui.",I have never heard of him since.
Fais de ton mieux dans tout ce que tu fais.,Do your best in anything you do.
"Elle m'a dit de ne le dire à personne, je n'en ai donc rien fait.","She told me not to tell anyone, so I didn't."
Je ne veux plus penser à quoi que ce soit.,I don't want to think about anything anymore.
Je pense qu'il est maintenant temps pour moi de partir.,I think it's time for me to leave now.
"Faites juste ce que vous avez à faire, un point c'est tout.","Just do what you have to do, no questions asked."
"Il peut rester ici pour une nuit, pas plus.","He can stay here for one night, no longer."
Tom ne pense pas que ce soit une bonne idée.,Tom doesn't think that is a good idea.
Je veux simplement dire que je vous crois.,I just want to say that I believe you.
Je ne pourrais simplement plus le faire.,I just couldn't do it anymore.
"Ce que je veux, ce n'est pas du thé mais du café.","What I want isn't tea, but coffee."
Je ne veux pas vraiment être toute seule.,I don't really want to be all by myself.
Je suppose que c'est tout ce que j'ai besoin de savoir.,I guess that's all I need to know.
"En fait, je ne suis pas d'accord avec toi.","To tell the truth, I don't agree with you."
Je ne suis pas certain de ce que je pensais.,I'm not sure what I was thinking.
"Comme dans toute chose, il y a quelque chose de beau dans le péché.","As in everything else, there's something beautiful about sin."
J'ai entendu parler de lui mais je ne le connais pas personnellement.,"I've heard of him, but I don't know him personally."
Personne ne dit quoi que ce soit à ce sujet.,No one said anything about that.
Tout le monde était en train de me regarder.,Everyone was looking at me.
Il est le petit frère que je n'ai jamais eu.,He's the little brother I never had.
Il ne parle jamais si on ne lui parle pas.,He never speaks unless spoken to.
Vous devriez être sûr qu'il est chez lui avant que vous l'appeliez.,You had better make sure that he is at home before you call on him.
C'est vous qui êtes la meilleure chose qui me soit jamais arrivée.,You're the best thing that ever happened to me.
La seule chose que tu dois faire c'est de travailler plus dur.,All you have to do is to work harder.
Tu es la première personne à qui j'ai dit ça.,You're the first person I told that to.
C'est pour nous un travail très difficile.,It is a very difficult job for us.
Je ne veux pas passer le reste de ma vie à le regretter.,I don't want to spend the rest of my life regretting it.
"Tout ce que je veux faire, c'est finir ce que j'ai commencé.",All I want to do is finish what I started.
Il y avait beaucoup de nourriture dans la maison.,There was a lot of food in the house.
Vous ne pouvez pas avoir tous les deux raison.,You can't both be right.
"Ce que je veux vraiment, c'est quelque chose de chaud à manger.",What I really want is something hot to eat.
Il prend toujours son temps pour tout ce qu'il fait.,He always takes his time in everything that he does.
"Quelque chose s'est passé ici, mais je ne sais pas quoi.","Something happened here, but I don't know what."
"Vous devez le faire, même si vous ne voulez pas.",You must do it even if you don't want to.
