rien n’est prévu à cet égard,nothing has been planned in this regard
je suis votre supérieur ecclésiastique,I’m your religious superior
il a presque huit ans,he’s almost eight years old
le mousquetaire est seul. et condamné à la solitude,the musketeer is alone. and condemned to loneliness
ils ont pris une décision capitale en renonçant à leur statut,they took a major decision in renouncing their status
sachez que nos liens ne sont pas rompus,understand that our bonds are not broken
mettez votre voiture dans le parking,put your car in the parking lot
j’ai eu une discussion avec elle,I had a discussion with her
les freins limitent les transactions informa- tisées,the blocking mechanism limits computerized transactions
ça ne justifie pas la mesure extrême,that doesn’t justify the extreme measures taken
notre partenaire est un agent immobilier,our partner is a real estate agent
elle connaît tes sentiments pour elle?,does she know your feelings for her?
nous déciderons à qui reviendra cette tâche agréable,we will decide who will get this pleasant task
son action s’exerce directement ou par intermédiaire,his actions are taken personally or by an intermediary
il faut euh avoir euh une intention particulière,you um have to have um a particular intention
je ne raconte plus de blagues,I don’t tell jokes any more
c’était un samedi après-midi de décembre,it was a Saturday afternoon in December
"l’embryon vit, grandit et se développe","the embryo lives, grows, and develops"
c’est un but honorable,it’s an honorable goal
je ne veux plus perdre contact avec toi,I don’t want to lose contact with you any more
il vous reste une minute pour conclure,you have one minute to conclude
allez manger des fruits,go eat fruit
je suis très ouvert à cette suggestion,I’m very open to this suggestion
ce sont là des investissements importants,those are important investments
"elle insistait pour m’accompagner, je refusai","she insisted on accompanying me, I refused"
je désirais cet avantage pour mon fils,I wanted this advantage for my son
on a fait venir le garde du corps,they had the bodyguard come
c’est également devenu un lieu historique,it has also become a historical site
il est probablement mort à ce moment-là,that’s probably when he died
le ferry fera plusieurs voyages,the ferry will make many trips
"il était sept heures, exactement",it was exactly seven o’clock
mais enfin il arrêta brusquement leur marche,finally he abruptly stopped their march
"provoqué à la vérité, je répondrai au défi","pushed to the truth, I will answer the challenge"
la Chine est un partenaire commercial important,China is an important commercial partner
cette critique est légitime,this criticism is legitimate
des représentants de divers ministères y ont pris part,representatives from various ministries took part
la jeune femme baisse encore un peu plus la tête,the young woman bows her head a little lower
pourquoi n’ont-ils pas mentionné ces sommes?,why didn’t they mention these sums?
la culture permet d’ouvrir les esprits,culture enables the opening of minds
je ne vous cache rien du tout,I am not hiding anything at all from you
le gouvernement devrait prêter l’oreille,the government should pay attention
tout dépend de la manière dont on définit le concept,everything depends on how we define the concept
le client contrôle toujours la destination de la marchandise,the customer always controls the destination of the goods
"en m’exposant, vous me condamnez!","by exposing me, you’re condemning me!"
mes fils font des progrès,my sons are making progress
"mais voilà, ma secrétaire accouche cet après- midi","so there you go, my secretary is delivering a baby this afternoon"
il les a laissés en pleine mer,he left them in the middle of the sea
je t’ai rapporté ton livre,I brought back your book
nous avons toujours appuyé l’unité nationale,we have always supported national unity
j’aimerais avoir une liste de ces témoins,I’d like to have a list of these witnesses
je ne t’avais pas entendu rentrer,I hadn’t heard you come in
cette soirée restera gravée dans nos mémoires,this evening will remain engraven in our memory
mais c’est un caractère difficile,but he’s a difficult character
l’environnement a été entièrement détruit,the environment was completely destroyed
la protection des citoyens et des civils est une cause excellente,the protection of citizens and civilians is an excellent cause
nous sommes conscients de la nécessité de réduire ces cotisations,we’re aware of the need to reduce these subscriptions
deux pays ont signé en juin un accord,two countries signed an agreement in June
le cyclisme est en danger de mort,cycling is in danger of dying out
les problèmes et les solutions sont complexes,the problems and solutions are complex
nous ne sommes pas contre le commerce équitable,we aren’t against equitable commerce
il nous faut un transport plus rapide,we need a faster means of transportation
"six mois d’attente, c’est beaucoup trop long","six years of waiting, that’s much too long"
nous devons réformer ces institutions,we must reform these institutions
je me porte à la défense de la personne responsable,I’m here to help defend the person responsible
j’irai en Californie en janvier prochain,I’ll be going to California next January
on ne peut pas y échapper,you can’t escape it
il se présente à la table de négociation,he shows up at the negotiation table
le vétérinaire avait un regard franc,the veterinarian had a candid look
elle avait disparu le 30 mai dernier,she had disappeared last May 30
elle est née un 22 septembre,she was born on September 22
nous rejetons la nécessité de protéger notre environnement,we reject the need to protect our environment
ce sont deux mondes séparés qui ont des interfaces,they are two separate worlds that have interfaces
j’estime que leur réaction est naturelle,I judge their reaction to be normal
elle tenait de notre père une disposition mélancolique,she got a melancholy disposition from our father’s side
les réactions des téléspectateurs sont très positives,the reactions of the viewers were very positive
le nom scientifique de ma maladie ne l’intéressait pas,he wasn’t interested in the scientific name of my disease
ils veulent juste voir nos papiers,they just wanted to see our papers
cette expression a un sens extrêmement simple,this expression has an extremely simple meaning
on voudrait créer des aires de protection marines,they wanted to create marine conservationareas
"il est indépendant financièrement, cultivé et cinglé","he’s financially independent, cultivated, and nuts"
j’ai reçu votre carte,I received your card
l’association a vocation à être une entreprise,the association’s goal is to become a company
vous ne réglerez rien avec l’argent,you won’t settle anything with the money
votre styliste va nous proposer trois modèles,your stylist is going to show us three models
il a commandé plusieurs exemplaires du guide de référence,he ordered several copies of the reference guide
j’ai étudié la situation avant de venir ici,I studied the situation before coming here
il faut plutôt déterminer si le contrat était juste,rather we should determine out whether the contract was accurate
il paraît assez douteux que le budget soit rejeté,it seems rather unlikely that the budget would be rejected
il a fondé la société,he founded the company
une structure bien déterminée est choisie,a well specified structure is chosen
"je veux un rapport complet sur mon bureau, demain",I want a complete report on my desk tomorrow
j’ai également exercé diverses fonctions dans ce secteur,I also carried out various roles in this sector
rien ne pourrait détruire mon amour pour toi,nothing could destroy my love for you
il avait manifesté son hostilité contre elle,he displayed his hostility toward her
ils ont menacé de l’incarcérer et de le torturer,they threatened to imprison and torture him
je lui conseille de consulter le dictionnaire,I advised her to consult the dictionary
j’ai moi-même participé à diverses réunions de la troïka,I even attended several of the trilateral meetings
il est membre de l’opposition officielle,he is a member of the official opposition
ce n’est pas une maladie psychiatrique,it’s not a psychiatric illness
il a en outre publié deux ouvrages,he also published two works
il pria tandis que l’océan gelait,he prayed while the ocean froze over
son rôle dans la construction du produit final,his role in building the final product
Le Chili est une longue et étroite bande de terre,Chile is a long and narrow strip of land
on va perdre le signal,we’re going to lose the signal
je l’expédie chez le petit voisin,I sent him to the little neighbor’s house
"les réformes continuent, et ces pays progressent","the reforms continue, and these countries are progressing"
je rejette l’argument invoqué fréquemment aujourd’hui,I reject the argument invoked often today
rappelez-vous où vous étiez le 1er novembre?,do you remember where you were on November 1st?
cela vient des fonds publics,this comes from public funds
cette décision va coûter des milliards de dollars,this decision will cost billions of dollars
elle l’a prouvé à maintes reprises,she proved it many times
la presse aime bien les grands titres,the press really likes dramatic headlines
"le sang a séché, le rouge est devenu brun","the blood dried, red turning to brown"
la grande majorité n’en faisait rien,the great majority didn’t do anything about it
aucun fait n’autorise cette accusation de jalousie,no fact licenses this accusation of jealousy
elle avait effectué trois jours de prison,she had served three days of prison time
voyant un banc au bord du trottoir je m’y assis,seeing a bench alongside the sidewalk I sat down
elle habitait dans le quartier central de la ville,she lived in the city’s central neighborhood
"pour cela, il existe une procédure spéciale","for that, a special procedure exists"
je me prononcerai en faveur des amende- ments,I will declare myself in favor of the amendments
l’éducation est devenue obligatoire,education has become mandatory
ils doivent fournir une réponse honnête et officielle,they have to provide an honest and official response
je suis un document vivant!,I’m a living document!
il a oublié quelques aspects de la gas- tronomie,he forgot some aspects of gastronomie
je ne retournerai pas sur la Terre,I will not return to Earth
il est entré dans la vie professionnelle voilà huit ans,he entered professional life eight years ago
je n’ai jamais vu cela auparavant,I’ve never seen that before
le singe aussi est un animal familier,the monkey is also a familiar animal
"l’hypocrisie, pour être utile, doit se cacher","hypocrisy, to be useful, must be hidden"
j’inscrivis mon nom sur la fiche,I wrote down my name on the card
Pékin est en concurrence avec Paris,Peking is in competition with Paris
nous devons répondre à cette déclaration,we must respond to this declaration
"allez, rejoignez votre famille","go, rejoin your family"
leur culture a duré quelque vingt mille ans,their culture lasted some twenty thousand years
cela ne veut absolument rien dire,that means absolutely nothing at all
les prisons sont la solution à la délinquance juvénile,prisons are the solution to juvenile deliquence
"l’armée fait retraite, sans avoir combattu","the army retreats, without having fought"
les hauts revenus ne verront pas la différence,high-income people will not see the difference
le ciel est complètement couvert,the sky is completely overcast
cette information n’a pas été confirmée,this information was not confirmed
beaucoup de travailleurs gagnent le salaire minimum,many workers earn minimum wage
elle consacrait son temps à la lecture,she consecrated her time to reading
la consommation de drogues illicites contribue à la criminalité,illegal drug use contributes to crime
il est temps d’attaquer le mal à la racine,it’s time to attack evil at its roots
la bouteille est là sur la table,the bottle is there on the table
notre dernière participation remontait au génocide rwandais,our last participation goes back to the Rwandan genocide
le rapport ne fournit certes pas de solution miracle,the report certainly doesn’t provide the miraculous solution
je suis né le 10 avril,I was born on April 10th
les Américains ont décidé d’agir autrement,the Americans decided to act otherwise
les parents doivent parfois se montrer fermes,parents should sometimes stand firm
c’est désormais chose faite,it’s henceforth a done deal
nous avons accepté une lourde partie de la responsabilité,we have accepted a heavy part of the responsibility
une femme qui a étudié la théologie suscite toujours quelque méfiance,a woman who has studied theology still arouses some suspicion
"je rêve d’une république indépendante, libre et démocratique","I dream of an independent, free, democratic republic"
il va traverser des moments très durs,he will pass through very difficult times
l’accord sera mis en application,the agreement will be enacted
je me préoccupe de lutter contre la pauvreté,I’m busy fighting against poverty
j’ai toujours profit à l’écouter,I always benefit from listening to her
ce livre contient donc un message,so this book contains a message
pourquoi ne dépose-t-il pas ses bagages?,why doesn’t he set down his luggage?
nous pouvons modifier nos paramètres,we can adjust our parameters
aucun moyen de communication n’a été fermé par le gouvernement,no means of communication was cut off by the government
il faut que son jugement s’exerce très très très rapidement,his judgment must be exercised very very very quickly
c’est aussi un manque de respect,it’s also a lack of respect
l’objectif central est de combattre l’échec scolaire,the main goal is to fight failure in schools
c’est suicidaire de traverser seul la galaxie entière,it’s suicidal to traverse the whole galaxy alone
cela s’est transformé en un match physique,it was transformed into a physical contest
mon premier engagement fut de nature politique,my first appointment was political in nature
"tu es mon frère, et je t’aime","you’re my brother, and I love you"
des manifestations se sont déroulées mardi,protests took place Tuesday
"le matin, je vais à la rencontre du soleil",in the morning I go to meet the sun
le vote aura lieu aujourd’hui,the vote will take place today
il devrait renvoyer le signal de libération au réseau,he had to send the liberation signal to the network
tous étaient violents. peu regrettaient leurs actes,everybody was violent. few regretted their acts
c’est une espèce en voie de disparition,that’s an endangered species
nous avons fait neuf recommandations précises,we made nine specific recommen- dations
en quoi consiste ton travail?,what does your job consist of?
tu réagis comme une enfant,you’re reacting like a child
"mon garçon, parfois tu me surprends","my son, sometimes you surprise me"
les circonstances ne sont pas idéales,the circumstances are less than ideal
j’ai des témoins. ma femme a été enlevée,I have witnesses. my wife was kidnapped
la situation semblait s’améliorer,the situation seemed to improve
les administrations précédentes ont perdu toute autorité,the preceding administrations have lost all authority
j’ai réfléchi à la question,I thought about the question
elle était juste heureuse de voir la lumière du jour,she was happy to see daylight again
"il avait 23 ans, des yeux vert émeraude","he was twenty-three years old, with emerald green eyes"
ils n’apprécient pas le spectacle,they don’t appreciate the show
nous devons nous préparer pour le grand combat,we must prepare for the big battle
je dois avoir touché une corde sensible,I must have touched a sensitive nerve
les dames serviront à boire aux étudiants,the ladies served drinks to the students
accélérez en vitesse d’attaque,accelerate to attack speed
"ton père est malade, il aimerait te voir","your father is sick, he wants to see you"
Linux est à présent à la portée du grand public,Linux is now within reach of the general public
ils ont été mes élèves,they were my students
c’est la volonté du propriétaire de contrôler ce qui se passe chez lui,it’s up to the owner to decide whether to check up on what’s happening at his house
merci pour la bière,thanks for the beer
ce n’est certainement pas nous qui ferons cela,we are certainly not the ones to do that
"je reviendrais bien ici, en visite",I would gladly come back here on a visit
la direction organisa une assemblée générale,management organized a general meeting
"une émission de télé passe, les écrits restent","a TV show disappears, but writings persist"
on annonçait notre arrivée dans le quartier,our arrival was noised about in the neighborhood
la Chine est une puissance importante sur la scène mondiale,China is an important power on the global scene
nous pourrions être amis! partenaires. frères d’arme,"we could be friends, partners, brothers in arms"
tu te contenteras d’être le chauffeur,you will be satisfied to be the driver
c’était une perte de temps d’aller chez le médecin,it was a waste of time to go see the doctor
nous avons maintenant un gouvernement libéral,we now have a liberal government
les gouvernements doivent représenter tous les citoyens,governments must represent every citizen
j’aimerais citer quatre paragraphes,I would like to cite four paragraphs
la France perdit de son influence,France lost her influence
on n’a jamais bombardé nos camps,our camps were never bombed
l’établissement de systèmes de contrôle est important,it’s important to establish verification systems
"vendredi en quinze, on prend le train",two weeks from Friday we take the train
j’arrivai au cours en avance,I arrived to class early
ce programme n’est pas destiné aux informaticiens,this program is not meant for computer scientists
tout ceci a causé une certaine frustration,this all caused some frustration
les tensions raciales ont explosé dans le nord,racial tensions have exploded in the north
il quitte l’hôpital ce lundi,he leaves the hospital this Monday
je suis le maître de ta vie et de ta mort,I am the master of your life and of your death
on doit vous interroger sur ces événements,you should be questioned about these events
un certain nombre de séminaires et de conférences ont été organisés,several seminars and a conference were organized
je ne veux pas provoquer de révolte,I don’t want to provoke a revolution
je m’oppose à la taxe de vente,I’m opposed to the sales tax
"je me demandais, tu pourrais me ramener chez moi?","I was wondering, could you take me back home?"
voilà nos petits soldats qui sont venus nous aider,here come our little soldiers to help us out
je remercie mon collègue pour sa contribution d’hier,I thank my colleague for his contribution yesterday
j’ai alors conçu le projet,then I conceived the project
j’ai procédé à l’arrestation,I proceeded with the arrest
c’est comme un énorme poids posé sur votre poitrine,it’s like an enormous weight placed on your chest
voici le résultat de l’essai,here’s the result of the test
ce mot a acquis une connotation très particulière,this word has acquired a very particular connotation
il n’avait absolument pas la moindre idée,he didn’t have the slightest clue
seul un partenaire de même philosophie pourra leur convenir,only a partner with the same outlook will be agreeable to them
je ne suis pas la logique de l’argument,I don’t follow the logic behind the argument
ils ont fini d’examiner la maison,they finished examining the house
tu peux prendre soin de toi toute seule,you can take care of yourself alone
il mesure un mètre soixante-huit,he’s one meter sixty-eight tall
vous acceptez d’être soumis au traitement,you accept to undergo the treatment
le jugement de jeudi pourrait influencer une autre affaire,Thursday’s judgment could influence another matter
je suis désolé de t’avoir impliqué,I’m sorry I had you implicated
la psychanalyse est une science du vivant,psychoanalysis is one of the life sciences
ce type d’individu n’a rien à faire en prison,this type of individual doesn’t belong in prison
"tout en travaillant, il nota les données sur son carnet",while working he jotted down data in his notebook
rentrer déjeuner à midi et demi tous les jours,come back for lunch at 12:30 every day
nous avons combattu pour chaque détail,we fought for every detail
évitez de recourir à des moyens trop violents,avoid relying on overly violent means
tâche de bien te comporter,try to be well- behaved
"les 20 jours suivants, ils meurent de faim","in the 20 days that followed, they starve to death"
tout le monde mérite d’avoir sa chance,everyone deserves a chance
tout ce que tu as emprunté s’évanouira en fumée,everything you borrowed will vanish in smoke
j’acquérais une conscience plus attentive des autres,I acquired a more attentive conscience than most
elle peut être traduite dans un langage mathématique précis,it can be translated into a precise mathematical language
il y a du sang dans vos cheveux,there’s blood in your hair
des milliers d’entre eux refusent de partir,thousands of them are refusing to leave
"il n’emporte rien avec lui, pas même une chemise","he doesn’t take anything with him, not even a shirt"
nombreuses furent les critiques contre ces initiatives,numerous criticisms were leveled against these initiatives
une attaque nucléaire? c’est une possibilité,a nuclear attack? it’s possible
les sociétés industrielles de ce temps mobilisent,industrial societies of this time are mobilizing
les agents du mal étaient brûlés vifs,the instigators of evil were burned alive
l’histoire est une science exacte,history is an exact science
vous ne pouvez pas faire une exception?,can’t you make an exception?
il essaie de nous doubler,he’s trying to drive past us
nous devons maintenant attendre jusqu’en février,we must now wait until February
on a souvent critiqué le mode de recrute- ment des juges,recruitment methods for judges are often criticized
"il faut parler, tendre la main, dialoguer","you have to speak, reach out, dialogue"
la musique transforme les gens,music transforms people
et je fournis l’expérience de gestion,and I have management experience
c’est un grand honneur de vous rencontrer,it’s a great honor to meet you
"c’est très vaste comme sujet, mais c’est fascinant","it’s a huge subject, but it’s fascinating"
on peut l’écouter des heures évoquer des souvenirs,you could listen to her for hours evoking memories
"le processus fonctionne, et fonctionne bien","the process works, and works well"
je vais procéder étape par étape,I’m going to proceed step by step
j’aime aussi beaucoup l’activité physique,I also really like physical activity
de quoi nous accusez-vous?,what are you accusing us of?
votre baladeur fonctionne parfaitement,your Walkman works perfectly
j’avais deviné la bonne méthode à suivre,I guessed the right procedure to follow
je serais professeur dans un lycée,I would be a teacher in a high school
nous respectons nos engagements envers les minorités,we honor commitments to the minorities
ces valeurs se distribuent selon une courbe en cloche,these values are distributed along a bell curve
je menais une drôle d’existence,I led a strange life
il prétend avoir un portable,he claims to have a mobile phone
l’opération peut être locale ou globale,the operation can be local or global
dommage que les choses aient mal tourné,too bad things turned out as badly as they did
le gouvernement socialiste voulait mettre le crédit au service de l’économie,the socialist government wanted to make credit work for the economy
les entreprises creés ont tendance à grossir,the enterprises that were created tend to grow bigger
la chaîne a programmé ce divertissement le mardi soir,the channel scheduled this entertainment for Tuesday night
tout est relatif dans la vie,everything is relative in life
je prends des notes comme un fou,I’m taking notes like crazy
toute ma réserve d’énergie va être gaspillée,all of my spare energy is about to be wasted
je vais essayer de faire le maximum,I will try to do my best
il avait éteint le moteur,he had stopped the engine
vous avez entendu les deux versions de l’incident,you have heard both versions of the incident
il existe déjà des règlements dans ce secteur,there is already regulation in this sector
le couple qui prie ensemble reste ensemble,the couple that prays together stays together
je ne serai payée que mercredi,I won’t be paid until Wednesday
il existe toujours deux taux régionaux,there have always been two regional rates
"mais n’anticipons pas, sinon nous n’ar- riverons jamais",let’s not get impatient or we’ll never arrive there
la dame blanche entreprend de monter l’escalier,the white lady undertook to climb the stairs
la réalité va au-delà des concepts,reality surpasses concepts
je me suis étendue sur le sol de ma chambre,I stretched out on the floor of my bedroom
il alla chercher Josette à la sortie du théâtre,he went to look for Josette at the theatre exit
le ciel était d’un bleu profond,the sky was a dark blue
je n’aurais qu’à décrire ce que je voyais,all I had to do was describe what I saw
"j’ai dormi dans les gares, etc.","I slept in train stations, etc."
quel est votre regard sur les récents déboires?,what is your opinion of the recent disappointments?
elle t’a vu à la télévision,she saw you on the television
c’était un rocker à la retraite,he’s a retired rock-n-roll artist
j’ai perdu l’art de convaincre,I lost the art of convincing
il essaie d’atteindre la frontière,he’s trying to reach the border
tout le monde ne sera pas égal devant la loi,everyone will not be equal before the law
pensez-vous qu’elle va tenir sa promesse?,do you think she’ll keep her promise?
je n’ai jamais entretenu de relations amicales avec lui,I never maintained amical relations with him
j’ai habité dix ans la France,I lived in France for ten years
ils vivaient dans les quartiers les plus pauvres,they lived in the poorest neighborhoods
j’étais avocat avant de venir ici,I was a lawyer before coming here
on va vers les étrangers pour les accueillir,we’re going to greet the foreigners
tous les prisonniers furent libérés sans condition,all the prisoners were freed unconditionally
"si elle est vivante, je te la ramènerai","if she’s alive, I’ll bring her back to you"
la grève se généralise dans les universités,the strike is widening in the universities
l’aventure nous fit beaucoup rire,the adventure made us laugh heartily
j’ai retrouvé facilement le carton,I easily located the cardboard box
je n’ai absolument pas eu de crainte,I had absolutely no fear
vous avez commis presque tous les crimes informatiques,you have committed almost every computer crime
pouvez-vous nous parler plus précisément des personnes que vous suivez?,can you tell us more precisely about the people you track?
elle a manifestement bénéficié d’un large soutien,she clearly enjoyed widespread support
prépare-toi pour un atterrissage d’urgence,prepare yourself for an emergency landing
je ne trouve pas ma clé,I can’t find my key
pouvez-vous enlever votre chapeau?,can you remove your hat?
c’est moi qui ai jeté le caillou,I’m the one who threw the stone
"il a l’âme religieuse, pourtant","still, he has a religious soul"
je ne veux pas faire d’analyse,I don’t want to do any analysis
j’utilise des outils disponibles sans restriction,I use any available tools without restriction
elle ne posera jamais un regard vers moi,she will never turn her attention to me
je suis à deux doigts de prévenir la police,I’m within an inch of notifying the police
"bientôt, je vous connaîtrai mieux que vous- même",soon I will know you better than you do
il analyse aussi les échecs de la politique,he also analyzes political failures
le mariage devait avoir lieu à Paris,the marriage should have taken place in Paris
le vert était censé être la couleur préférée du Prophète,green is supposed to be the favorite colour of the Prophet
"je pourrai en témoigner, au besoin, dit-elle","I’ll be able to testify of it, if necessary, she said"
tu m’as sauvé la vie,you saved my life
les parlementaires ont été agacés par les réactions israéliennes,the members of parliament were annoyed by the Israeli reactions
la conclusion du rapporteur semble raisonnable,the conclusion of the reporter seems reasonable
le soleil a déchiré le voile bleu de la nuit,the sun tore through the blue veil of the night
dehors il fait froid,it’s cold outside
je vous remercie de m’avoir sauvé la vie,thank you for saving my life
l’Europe doit donc jouer un rôle actif,Europe must therefore play an active role
ils ont réclamé leur droit au sens critique,they reserved the right to be critical
les gens fonctionnent beaucoup par habitude,people operate a lot through habits
j’ai reçu récemment une lettre,I recently received a letter
Joseph Glidden fait breveter le fil de fer barbelé,Joseph Glidden is granted a patent for barbed wire
luttons pour nos buts collectifs . . . notre indépendance,"let’s fight for our collective goals, our independance"
le café est excellent ici,the coffee’s excellent here
ce dossier implique une question morale,this affair involves an ethical question
elle est morte d’un accident,she died from an accident
composez votre code secret,punch in your secret code
"son effet est très puissant, ça calme et ça soigne","its effect is very powerful, calming and soothing"
il a été recueilli par des montagnards,he was picked up by mountain dwellers
mon métier consiste à fabriquer des livres,my job involves manufacturing books
nous rencontrerons les représentants de divers pays,we will meet representatives from various countries
vous collectionnez les billets particulière- ment rares,you collect particularly rare bills
c’est un homme au talent extraordinaire,he’s a man with an extraordinary talent
de fortes pluies sont annoncées pour dimanche,heavy rains are forecast for Sunday
"appelle ton contrôleur, vérifie","call your inspector, double-check"
elle n’avait envie de parler de rien,she didn’t want to talk about anything
le fonds de l’assurance-emploi enregistre un surplus,unemployment insurance funds have recorded a surplus
on va utiliser un système plus moderne,we’re going to use a more modern system
Disney va créer un parc à thèmes à Hong Kong,Disney will create a theme park in Hong Kong
"ils travaillent, ils payent des impôts","they work, they pay taxes"
va faire une tentative au pôle sud,go try to reach the south pole
mon équipe est compacte et efficace,my team is small and efficient
"moi, je vous trouve intéressante","me, I find you interesting"
c’est une île qui ne peut être trouvée,it’s an island that no one can find
la cité était gouvernée par les poètes et les philosophes,the city was ruled by poets and philosophers
je vous souhaite une longue carrière à ce poste,I wish you a long career in this position
nous serions encore à voter ce soir,we would still be here tonight voting
il s’agit d’élaborer des traités internationaux,it involves setting up international treaties
nous exigeons la libération de nos cama- rades,we demand the release of our comrades
l’inégalité nourrit l’injustice,inequality feeds injustice
il aurait mieux fait d’étudier sérieusement,it would have been better for him to have studied seriously
venez dans mes bras,come to my arms
je n’ai plus de mémoire immédiate,I have no more short-term memory
le plan d’action est exceptionnel,the plan of attack is exceptional
des dirigeants africains recherchent un solution à la crise,African leaders are seeking a solution to the crisis
les mères palestiniennes veulent que leurs enfants grandissent dans la paix,Palestinian mothers want their children to grow up in peace
je devais repartir le lendemain,I had to leave the next day
les producteurs sont souvent aussi les consommateurs,producers are also often consumers
il faut garantir la sécurité du personnel,we have to guarantee the safety of the staff
je fais ces gestes tout en marchant,I make these gestures while walking
"j’avais lu des romans, en prose et en vers","I had read novels, in prose and in verse"
cela constitue une augmentation de 25 p. 100,this represents an increase of 25%
le facteur apportait enfin de gros paquets,the mailman finally brought large packages
tous les policiers doivent se présenter à leur sergent,all the policemen must present themselves to their sergeant
cette guerre peut être menée à grande échelle,this war could be waged on a large scale
voilà un exemple supplémentaire,here’s an additional example
ils pratiquent vraiment le football que j’aime,they play the kind of football that I really enjoy
il me poursuit dans mes pensées,he chases me in my thoughts
nous allons affronter un péril extrême,we’re going to face extreme peril
avez-vous néanmoins un code de discipline à respecter?,"still, don’t you have a code of conduct to follow?"
il devient donc impératif de pouvoir bénéficier de plus d’argent,we must be able to benefit from more money
"elle inventait dix, vingt, cent prétextes","she dreamed up ten, twenty, a hundred excuses"
je disparaîtrai. tu ne me reverras jamais,I will disappear. you will never see me again
je me place dans la perspective de mes personnages,I place myself in the perspective of my characters
on peut parler de mes défauts si tu veux,we can talk about my shortcomings if you want
ta vie m’est aussi précieuse que celle de ma femme,your life is as precious to me as my wife’s
"viens, on va être en retard","come, we’re going to be late"
nous avons choisi la démocratie comme mode de vie,we have chosen democracy for a way of life
j’œuvrerai pour renforcer nos forces armées,I will work to reinforce our armed forces
ils regardèrent en silence les arbres du petit jardin,in silence they watched the trees in the little garden
il faut remonter le moral des troupes,the morale of the troops must be boosted again
on doit se qualifier pour le tournoi,we have to qualify for the tournament
la mort est un fait absolu,death is an absolute fact
la route est dégagée ... mais il faut mettre vos chaînes,the road is clear ... but you must use chains
nous espérons voir une stratégie intégrée,we hope to see an integrated strategy
un seul bateau de pêche a survécu à la tourmente,only one fishing boat survived the tempest
c’est une splendide matinée de printemps,it’s a splendid spring morning
"je viens faire des courses, alors je me suis arrêtée ici","I came shopping, and then I stopped here"
j’ai fait un exercice avec nos collègues de la presse,I carried out an exercise with our colleagues in the press
je fais une distinction fondamentale,I’m making a fundamental distinction
ils avaient de beaux visages tranquilles et las,"they had beautiful, peaceful, weary faces"
elle tourna la tête à droite,she turned her head to the right
il faut arrêter la machine avant de la réparer,you must stop the machine before repairing it
des dizaines de villages ont été rayés de la carte,tens of villages were wiped off the map
nous nous inspirons de la tradition britannique,we draw our inspiration from the British
"je vais te surveiller, je sais où tu habites","I’m going to watch you, I know where you live"
c’est la fin de cette première édition d’informations,that is the end of this early edition of the news
c’est un organisme qui est mi-figue mi-raisin,it’s an organism that’s half fig and half grape
je reçois ma leçon d’armes à six heures,I get my weapons lesson at six o’clock
"il vous faut continuer, accomplir votre destinée","you have to continue, to acomplish your destiny"
désolé de t’avoir déçue,sorry for having disappointed you
on obéit à tes ordres et la bataille est gagnée,we obey your orders and the battle is won
le dernier bateau quitte le port,the last boat left the port
l’histoire commence avec la naissance d’un enfant étrange,the story begins with the birth of a strange child
c’est un enjeu économique majeur aujourd’hui,it’s a major economic challenge today
dehors il fait froid,it’s cold outside
le garçon est mort à l’hôpital,the boy died at the hospital
ce circuit doit être libéré selon la procédure normale,this circuit must be discharged according to the normal procedure
c’était terrible! la situation était terrible,it was terrible! the situation was horrible
il n’y a pas de degrés dans la sainteté,there are no degrees of holiness
c’est une exigence impossible à respecter,it’s a requirement impossible to meet
on attend maintenant que nos rêves se réalisent,now we’re waiting for the fulfillment of our dreams
considérons que les livres ont inspiré le tueur,let’s assume that the books inspired the killer
les grandes sociétés opèrent à l’échelle mondiale,large companies operate on a global scale
je suis entièrement d’accord avec vous,I completely agree with you
il reste un chapitre à écrire,one chapter remains to be written
elles apportent conseils dans les travaux ménagers quotidiens,they provide advice through their daily household chores
le rapport de force est clairement déséquilibré,the threat assessment is clearly skewed
je serais très heureux si vous vous joigniez à moi pour dîner,I would be delighted if you would join me for supper
d’un pas léger elle sortit de la bibliothèque,with airy steps she left the library
ils vivent dans le climat permanent de la violence,they live in a permanent setting of violence
il reviendra alors au juge de décider,so it will be up to the judge to decide
j’ai passé l’après-midi avec des amis,I spent the afternoon with friends
la Turquie est une destination privilégiée des touristes russes,Turkey is a privileged destination for Russian tourists
la réunion s’ouvrit le 17 juillet,the meeting began on July 17th
"je suis un type ordinaire, un vrai type normal","I’m an ordinary guy, a really normal guy"
nous avons un candidat que nous soutenons,we have a candidate who we support
j’ai voulu me rapprocher de toi,I wanted to get closer to you
sa résistance à la sonde mentale est considérable,his resistance to the mental probe is significant
je suis très fière de mon héritage,I’m very proud of my heritage
j’étais justement en train de faire du thé,I was just making some tea
les 200.000 habitants ont fui,"the 200,000 inhabitants fled"
je garderai toujours cette formule,I will always remember this expression
il frappe le mur avec son doigt replié,he knocked on the wall with his knuckle
les tribunaux jouent un rôle essentiel,the courts play an essential role
ce journaliste a la double nationalité française et américaine,this journalist has dual French and American nationality
"avec votre maladie, vous pouvez manger de la viande?","with your illness, can you eat meat?"
"il sourit, tandis que le vent soulevait ses cheveux","he smiled, the wind tossing his hair"
"en tout cas, évidemment, elles vous connaissent","in any case, they obviously know you"
il y avait huit travailleurs pour un retraité,there were eight workers per retired person
