Quelqu'un a demandé après vous.<br><br><br>,[ Someone asked for you. ]<br>
Elle a assez d'argent.<br><br><br>,[ She has enough money. ]<br>
Il a l'air gentil.<br><br><br>,[ He seems kind. ]<br>
Je vous le ferai savoir.<br><br><br>,[ I'll let you know. ]<br>
Tout le monde devrait partir.<br><br><br>,[ Everyone should go. ]<br>
Il veut partir.<br><br><br>,[ He wants to go. ]<br>
Nous avons tout essayé.<br><br><br>,[ We have tried everything. ]<br>
J'ai eu un mal de tête.<br><br><br>,[ I had a headache. ]<br>
Je n'ai rien fait des vacances.<br><br><br>,[ I did nothing during the holidays. ]<br>
Ça reste à voir.<br><br><br>,[ That remains to be seen. ]<br>
Il parle comme s'il savait tout.<br><br><br>,[ He talks as if he knew everything. ]<br>
Tu fais trop la fête.<br><br><br>,[ You party too much. ]<br>
Je n'en ai pas terminé.<br><br><br>,[ I'm not done. ]<br>
Elle a l'air fatigué.<br><br><br>,[ She seems tired. ]<br>
Mon frère parle très vite.<br><br><br>,[ My brother speaks very fast. ]<br>
Il sera un bon professeur.<br><br><br>,[ He will be a good teacher. ]<br>
Tu dois essayer !<br><br><br>,[ You have to try! ]<br>
Il m'a pris par la main.<br><br><br>,[ He took me by the hand. ]<br>
Je suis très content de toi.<br><br><br>,[ I am quite pleased with you. ]<br>
C'est notre maison.<br><br><br>,[ That's our house. ]<br>
Je mange ici.<br><br><br>,[ I eat here. ]<br>
Je n'ai jamais entendu sa chanson.<br><br><br>,[ I have never heard her sing. ]<br>
Elle a dit qu'elle était heureuse.<br><br><br>,[ She said that she was happy. ]<br>
J'ai perdu ma confiance en lui.<br><br><br>,[ I lost my trust in him. ]<br>
Personne n'y travaille plus.<br><br><br>,[ No one works there anymore. ]<br>
Nous avons été amis.<br><br><br>,[ We have been friends. ]<br>
Je n'ai rien appris du professeur.<br><br><br>,[ I learned nothing from the teacher. ]<br>
Ne te soucie de rien !<br><br><br>,[ Don't worry about a thing. ]<br>
Tu y as réussi !<br><br><br>,[ You made it! ]<br>
Elle doit rester ici.<br><br><br>,[ She has had to stay here. ]<br>
J'ai écrit le livre.<br><br><br>,[ I wrote the book. ]<br>
Vous êtes plutôt bonne.<br><br><br>,[ You're pretty good. ]<br>
Je pris soin de son chat.<br><br><br>,[ I took care of her cat. ]<br>
Tu peux rester jusqu'à ce soir.<br><br><br>,[ You can stay till tonight. ]<br>
Je veux savoir qui l'a commencé.<br><br><br>,[ I want to know who started it. ]<br>
Elle est nouvelle en ville.<br><br><br>,[ She's new in town. ]<br>
"Il ne pleut presque jamais, ici.<br><br><br>",[ It hardly ever rains there. ]<br>
Elle lui a demandé de l'argent.<br><br><br>,[ She asked him for some money. ]<br>
Il a dormi dans la voiture.<br><br><br>,[ He slept in the car. ]<br>
J'ai pensé à toi.<br><br><br>,[ I've been thinking about you. ]<br>
Il est trop fatigué pour étudier.<br><br><br>,[ He is too tired to study. ]<br>
Il fait très froid aujourd'hui.<br><br><br>,[ It is very cold today. ]<br>
Tu peux ouvrir la porte ?<br><br><br>,[ Do you mind opening the door? ]<br>
Je peux m'en sortir.<br><br><br>,[ I can handle it. ]<br>
Elle croit tout ce qu'il dit.<br><br><br>,[ She believes whatever he says. ]<br>
"Tu as l'air heureuse, aujourd'hui !<br><br><br>",[ You look happy today. ]<br>
Ne faites pas de bruit !<br><br><br>,[ Don't make noise! ]<br>
C'est mon ami.<br><br><br>,[ He's my friend. ]<br>
Tu peux garder le livre.<br><br><br>,[ You may keep the book. ]<br>
Ce fut entièrement pour rien.<br><br><br>,[ It was all for nothing. ]<br>
"Vous n'êtes pas satisfait, si ?<br><br><br>","[ You're not satisfied, are you? ]<br>"
Son frère s'est perdu en ville.<br><br><br>,[ His brother was lost in the town. ]<br>
Il aime que je fasse ça.<br><br><br>,[ He likes it when I do that. ]<br>
Votre frère est très en colère.<br><br><br>,[ Your brother is very angry. ]<br>
Le français est difficile à apprendre.<br><br><br>,[ French is difficult to learn. ]<br>
Ils ont déjà terminé le travail.<br><br><br>,[ They have already finished the work. ]<br>
Je n'ai pas de petite amie.<br><br><br>,[ I don't have a girlfriend. ]<br>
J'ai mangé avec mon petit frère.<br><br><br>,[ I ate with my baby brother. ]<br>
Un homme doit travailler.<br><br><br>,[ A man must work. ]<br>
Il n'y a pas cours aujourd'hui.<br><br><br>,[ There's no class today. ]<br>
Elle n'avait rien à faire hier.<br><br><br>,[ She had nothing to do yesterday. ]<br>
Il est quelle heure là?<br><br><br>,[ What is the time now? ]<br>
Vous ne connaissez pas mon frère.<br><br><br>,[ You don't know my brother. ]<br>
Tu as ce qu'ils veulent.<br><br><br>,[ You have what they want. ]<br>
Je veux être seul un moment.<br><br><br>,[ I want to be alone for a while. ]<br>
Il n'a pas de petite amie.<br><br><br>,[ He has no girlfriend. ]<br>
Je veux apprendre à nager.<br><br><br>,[ I want to learn how to swim. ]<br>
"Non, c'est tout.<br><br><br>","[ No, that's all. ]<br>"
Il doit être fatigué.<br><br><br>,[ He must be tired. ]<br>
Il peut lire.<br><br><br>,[ He can read. ]<br>
Je ne suis pas entièrement sûr.<br><br><br>,[ I'm not entirely sure. ]<br>
Elle parle bien anglais.<br><br><br>,[ She is a good English speaker. ]<br>
Il était déjà parti.<br><br><br>,[ He had already gone. ]<br>
Nous devrions faire cela.<br><br><br>,[ We should do that. ]<br>
Il a eu l'air surpris.<br><br><br>,[ He looked surprised. ]<br>
Il a trois filles.<br><br><br>,[ He has three daughters. ]<br>
Il y a dictionnaire et dictionnaire.<br><br><br>,[ There are dictionaries and dictionaries. ]<br>
Je suis fière de mon père.<br><br><br>,[ I'm proud of my dad. ]<br>
Mon père conduit très bien.<br><br><br>,[ My father drives very well. ]<br>
Personne d'autre ne le peut.<br><br><br>,[ Nobody else can. ]<br>
Vous devez me le demander.<br><br><br>,[ You have to ask me for it. ]<br>
Il est plus intelligent que moi.<br><br><br>,[ He is cleverer than I. ]<br>
Nous devrions y aller.<br><br><br>,[ We should get going. ]<br>
J'ai entendu du nouveau aujourd'hui.<br><br><br>,[ I heard something new today. ]<br>
Elle a l'air en colère.<br><br><br>,[ She sounds angry. ]<br>
Tout le monde avait l'air malade.<br><br><br>,[ Everybody looked sick. ]<br>
Ça a pris toute la journée.<br><br><br>,[ It took all day. ]<br>
Je l'ai vu par la fenêtre.<br><br><br>,[ I saw it from the window. ]<br>
J'ai immédiatement besoin de vous.<br><br><br>,[ I need you right now. ]<br>
Personne n'est en vue.<br><br><br>,[ No one's in sight. ]<br>
Ça ira très bien pour elle.<br><br><br>,[ She'll be just fine. ]<br>
C'était avant et c'est maintenant.<br><br><br>,[ That was then and this is now. ]<br>
Je ne sais pas conduire.<br><br><br>,[ I don't know how to drive. ]<br>
J'ai autant de livres que lui.<br><br><br>,[ I have as many books as he. ]<br>
Il m'a fallu le faire aujourd'hui.<br><br><br>,[ I had to do this today. ]<br>
Tu as essayé.<br><br><br>,[ You tried. ]<br>
Tu dois travailler davantage.<br><br><br>,[ You must work more. ]<br>
Elle cuisine pour lui.<br><br><br>,[ She cooks for him. ]<br>
Je viens te chercher !<br><br><br>,[ I'm coming for you! ]<br>
Elle manque de confiance en elle.<br><br><br>,[ She's insecure. ]<br>
Je n'aime pas les pommes.<br><br><br>,[ I don't like apples. ]<br>
Ne le dis à quiconque !<br><br><br>,[ Don't tell anybody. ]<br>
Je vais vous attendre.<br><br><br>,[ I can wait for you. ]<br>
Vous pouvez partir demain.<br><br><br>,[ You can leave tomorrow. ]<br>
Ne soyez pas fou !<br><br><br>,[ Don't be crazy. ]<br>
Je savais que vous étiez derrière.<br><br><br>,[ I knew you were behind it. ]<br>
Trouve le chat.<br><br><br>,[ Find the cat. ]<br>
Tu ne devrais pas fumer.<br><br><br>,[ You shouldn't smoke. ]<br>
Je suis tellement amoureux !<br><br><br>,[ I'm so in love! ]<br>
Ça sera très très chaud.<br><br><br>,[ It will be very very hot. ]<br>
Il se sent très heureux.<br><br><br>,[ He feels very happy. ]<br>
Elle était jeune.<br><br><br>,[ She was young. ]<br>
C'est bon de te revoir !<br><br><br>,[ It's good to see you again. ]<br>
Je suis libre ce soir.<br><br><br>,[ I'm free tonight. ]<br>
Vous savez de quoi je parle.<br><br><br>,[ You know what I'm talking about. ]<br>
Reste avec moi.<br><br><br>,[ Stay with me. ]<br>
Elle est mon amie.<br><br><br>,[ She's my friend. ]<br>
Je parle un peu japonais.<br><br><br>,[ I speak a little Japanese. ]<br>
Personne n'était d'accord avec lui.<br><br><br>,[ No one agreed with him. ]<br>
Je n'ai aucune question.<br><br><br>,[ I don't have any questions. ]<br>
J'ai dû en sortir.<br><br><br>,[ I had to get out of there. ]<br>
Je n'aime pas ce chapeau.<br><br><br>,[ I don't like this hat. ]<br>
Cet homme a une boîte.<br><br><br>,[ That man has one box. ]<br>
Je l'ai mis sur votre bureau.<br><br><br>,[ I put it on your desk. ]<br>
Mon vélo est ici.<br><br><br>,[ Here is my bicycle. ]<br>
Je viens d'avoir un nouveau téléphone.<br><br><br>,[ I just got a new phone. ]<br>
Peu reste à dire.<br><br><br>,[ Little remains to be said. ]<br>
Il a peur de devenir malade.<br><br><br>,[ He is afraid of becoming sick. ]<br>
Je ne reviens pas ici.<br><br><br>,[ I'm not coming back here. ]<br>
Tout le monde vous apprécie.<br><br><br>,[ Everybody likes you. ]<br>
Vous devez venir.<br><br><br>,[ You have to come. ]<br>
Ce fut une mauvaise idée.<br><br><br>,[ It was a bad idea. ]<br>
J'ai envie de partir en voyage.<br><br><br>,[ I want to go somewhere on a trip. ]<br>
Je veux être médecin.<br><br><br>,[ I want to be a doctor. ]<br>
Il est arrivé trop tôt.<br><br><br>,[ He arrived too early. ]<br>
Et si je refuse ?<br><br><br>,[ What if I refuse? ]<br>
Je n'ai pas faim maintenant.<br><br><br>,[ I'm not hungry right now. ]<br>
Il m'a fallu vous voir.<br><br><br>,[ I had to see you. ]<br>
Elle étudie plus que jamais.<br><br><br>,[ She studies as hard as ever. ]<br>
Ça se lit bien.<br><br><br>,[ It reads well. ]<br>
Je suis occupé.<br><br><br>,[ I'm busy. ]<br>
Si vous le dites.<br><br><br>,[ If you say so. ]<br>
Un étudiant veut te voir.<br><br><br>,[ A student wants to see you. ]<br>
Je donne ma langue au chat.<br><br><br>,[ I give in. ]<br>
"Aujourd'hui, il fait très chaud.<br><br><br>",[ It is very hot today. ]<br>
Elle vous regarde.<br><br><br>,[ She's looking at you. ]<br>
Il t'aime vraiment très fort.<br><br><br>,[ He loves you very much. ]<br>
Je n'aime pas boire du café.<br><br><br>,[ I don't like to drink coffee. ]<br>
Qui vous enseigne le français ?<br><br><br>,[ Who teaches you French? ]<br>
Je n'ai jamais vu autant d'argent.<br><br><br>,[ I had never seen so much money. ]<br>
Prends une chambre !<br><br><br>,[ Get a room. ]<br>
Je veux simplement des vacances.<br><br><br>,[ I just want a vacation. ]<br>
Comme je suis content !<br><br><br>,[ How glad I am! ]<br>
Je veux vous rendre heureuse.<br><br><br>,[ I want to make you happy. ]<br>
Quelqu'un a volé ma voiture.<br><br><br>,[ Somebody stole my car. ]<br>
Point n'est besoin de le dire.<br><br><br>,[ That goes without saying. ]<br>
"Non, je suis anglais.<br><br><br>","[ No, I am English. ]<br>"
Je déteste ce boulot.<br><br><br>,[ I hate this job. ]<br>
J'ai complètement oublié son nom.<br><br><br>,[ I've completely forgotten his name. ]<br>
Quelqu'un a frappé à la porte.<br><br><br>,[ Someone knocked on the door. ]<br>
Je vais en cours en bus.<br><br><br>,[ I go to school by bus. ]<br>
Je veux la rendre heureuse.<br><br><br>,[ I want to make her happy. ]<br>
Personne ne connaît la réponse.<br><br><br>,[ No one knows the answer. ]<br>
Je veux en entendre davantage.<br><br><br>,[ I want to hear more. ]<br>
J'ai déjà fait mes devoirs.<br><br><br>,[ I have already done my homework. ]<br>
Il n'a pas pu être malade.<br><br><br>,[ He can't have been ill. ]<br>
Tu as un stylo ?<br><br><br>,[ Have you got a pen? ]<br>
N'y pensez même pas !<br><br><br>,[ Don't even think about it. ]<br>
Il a volé ma montre.<br><br><br>,[ He stole my watch. ]<br>
Vous ne savez même pas comment.<br><br><br>,[ You don't even know how. ]<br>
Je peux à peine vous entendre.<br><br><br>,[ I can hardly hear you. ]<br>
J'étais assez fou pour le faire.<br><br><br>,[ I was fool enough to do so. ]<br>
Manger ici n'est pas bon marché.<br><br><br>,[ It's not cheap to eat here. ]<br>
Elle avait l'air seule.<br><br><br>,[ She looked lonely. ]<br>
Je pensais entendre de la musique.<br><br><br>,[ I thought I heard music. ]<br>
"Non, je suis fatigué.<br><br><br>","[ No, I'm tired. ]<br>"
Vous devez avoir très faim maintenant.<br><br><br>,[ You must be very hungry now. ]<br>
J'ai plaisir à manger avec toi.<br><br><br>,[ I enjoy eating with you. ]<br>
Je ne l'ai pas rencontré auparavant.<br><br><br>,[ I haven't met him before. ]<br>
Il est plutôt beau.<br><br><br>,[ He's kind of handsome. ]<br>
Il te faut partir immédiatement.<br><br><br>,[ You must set off at once. ]<br>
Je n'avais personne à qui parler.<br><br><br>,[ I had no one to talk to. ]<br>
Elle te regarde.<br><br><br>,[ She's looking at you. ]<br>
Elle y est allée hier.<br><br><br>,[ She went there yesterday. ]<br>
Tu ne seras jamais seul.<br><br><br>,[ You'll never be alone. ]<br>
Nous l'avons tous fait.<br><br><br>,[ We've all done it. ]<br>
J'ai des yeux.<br><br><br>,[ I have eyes. ]<br>
Nous sommes presque comme des frères.<br><br><br>,[ We're almost like brothers. ]<br>
Je voudrais une tasse de café.<br><br><br>,[ I want to have a cup of coffee. ]<br>
Il me fallait le faire aujourd'hui.<br><br><br>,[ I had to do this today. ]<br>
C'est un gentil garçon.<br><br><br>,[ He is a kind boy. ]<br>
Je suis toujours prêt à mourir.<br><br><br>,[ I'm always ready for death. ]<br>
Je veux m'entretenir avec vous.<br><br><br>,[ I want to have a word with you. ]<br>
Il faut qu'on me laisse seule.<br><br><br>,[ I need to be left alone. ]<br>
La femme est prête.<br><br><br>,[ The woman is ready. ]<br>
Nous n'avons besoin de personne d'autre.<br><br><br>,[ We don't need anyone else. ]<br>
J'ai eu besoin d'argent.<br><br><br>,[ I needed money. ]<br>
"C'est trop peu, trop tard.<br><br><br>","[ It's too little, too late. ]<br>"
Le chat est sous la table.<br><br><br>,[ The cat is under the table. ]<br>
Un chat est sous la table.<br><br><br>,[ Under the table is a cat. ]<br>
Je pense que tu devrais écouter.<br><br><br>,[ I think you ought to listen. ]<br>
Elle n'a pas de honte.<br><br><br>,[ She has no shame. ]<br>
Je ne suis absolument pas surpris.<br><br><br>,[ I am not in the least surprised. ]<br>
Quel est ton meilleur prix ?<br><br><br>,[ What's your best price? ]<br>
Il me faut changer.<br><br><br>,[ I have to change. ]<br>
Je suis en vacances.<br><br><br>,[ I'm on vacation. ]<br>
Tu dois être fou.<br><br><br>,[ You must be crazy. ]<br>
J'ai besoin de l'argent.<br><br><br>,[ I need the money. ]<br>
Nom de Dieu !<br><br><br>,[ Holy shit! ]<br>
Mon oncle a trois enfants.<br><br><br>,[ My uncle has three children. ]<br>
Il y a une autre façon.<br><br><br>,[ There is another way. ]<br>
Je veux garder cela.<br><br><br>,[ I want to keep that. ]<br>
Tu n'aurais pas dû y aller.<br><br><br>,[ You shouldn't have gone. ]<br>
J'ai parlé à des amis.<br><br><br>,[ I talked to friends. ]<br>
Je suis désolé pour toi.<br><br><br>,[ I am sorry for you. ]<br>
Vous pouvez utiliser mon dictionnaire.<br><br><br>,[ You may use my dictionary. ]<br>
Il lui dit qu'elle avait raison.<br><br><br>,[ He told her that she was right. ]<br>
Je me suis rendu au marché.<br><br><br>,[ I went to the market. ]<br>
Je sais ce qu'elles veulent dire.<br><br><br>,[ I know what they mean. ]<br>
Le garçon regarda dans la pièce.<br><br><br>,[ The boy looked into the room. ]<br>
Il joue bien au tennis.<br><br><br>,[ He is good at playing tennis. ]<br>
Je veux de la soupe.<br><br><br>,[ I want soup. ]<br>
Nous avons besoin de règles !<br><br><br>,[ We need rules! ]<br>
J'ai un peu froid.<br><br><br>,[ Bit cold though. ]<br>
"Non, je ne suis pas marié.<br><br><br>","[ No, I am not married. ]<br>"
Il fait encore chaud;<br><br><br>,[ It's still warm. ]<br>
Je déteste sa manière de parler.<br><br><br>,[ I do not like the way he talks. ]<br>
Elle n'est pas malade.<br><br><br>,[ She's not sick. ]<br>
Je fais encore mon marché.<br><br><br>,[ I'm still shopping around. ]<br>
Tu devrais aller tôt au lit.<br><br><br>,[ You should go to bed early. ]<br>
Vous avez de la visite.<br><br><br>,[ You have a visitor. ]<br>
Regarde comme il court vite !<br><br><br>,[ Look how fast he runs! ]<br>
Ce garçon n'a montré aucune peur.<br><br><br>,[ That boy showed no fear. ]<br>
Il ne s'agit pas juste d'argent.<br><br><br>,[ It's not just about the money. ]<br>
Notre travail est presque terminé.<br><br><br>,[ Our work is almost over. ]<br>
Le déjeuner est à midi.<br><br><br>,[ Lunch is at noon. ]<br>
Je ne suis pas un docteur.<br><br><br>,[ I'm not a doctor. ]<br>
Comment s'est passé votre anniversaire ?<br><br><br>,[ How was your birthday? ]<br>
Ta montre est sur la table.<br><br><br>,[ Your wristwatch is on the table. ]<br>
Elle ne vous appartient pas.<br><br><br>,[ It doesn't belong to you. ]<br>
Elles ont fait ce qu'il fallait.<br><br><br>,[ They did the right thing. ]<br>
Je vois le bon étudiant.<br><br><br>,[ I see the good student. ]<br>
Quelqu'un doit parler.<br><br><br>,[ Somebody has to talk. ]<br>
Ce n'est pas loin de Paris.<br><br><br>,[ It is not far to Paris. ]<br>
Le temps passe vite.<br><br><br>,[ Time passes quickly. ]<br>
Il n'avait pas assez d'argent.<br><br><br>,[ He did not have enough money. ]<br>
Tout le monde y gagne.<br><br><br>,[ Everyone wins. ]<br>
Elle le prit pour quelqu'un d'autre.<br><br><br>,[ She mixed him up with someone else. ]<br>
Nous voulons quelque chose de nouveau.<br><br><br>,[ We want something new. ]<br>
Ne demande pas d'argent.<br><br><br>,[ Don't ask for money. ]<br>
Il a enfin terminé le travail.<br><br><br>,[ He finally accomplished the work. ]<br>
Je veux te faire une proposition.<br><br><br>,[ I want to make you an offer. ]<br>
Je pense que c'est merveilleux.<br><br><br>,[ I think it's wonderful. ]<br>
Je ne bois jamais seule.<br><br><br>,[ I never drink alone. ]<br>
Laissez le livre où il était.<br><br><br>,[ Leave the book where it was. ]<br>
Elle est fière de sa famille.<br><br><br>,[ She boasts of her family. ]<br>
J'ai envie de boire quelque chose.<br><br><br>,[ I feel like having a drink. ]<br>
Tu devrais aller discuter avec lui.<br><br><br>,[ You should go talk to him. ]<br>
Va voir le médecin.<br><br><br>,[ Go and see the doctor. ]<br>
Il n'y arrive pas.<br><br><br>,[ He can't do that. ]<br>
Où se trouve la chatte ?<br><br><br>,[ Where is the cat? ]<br>
Regarde derrière toi !<br><br><br>,[ Look behind you! ]<br>
Il me fallait te voir.<br><br><br>,[ I had to see you. ]<br>
Vous dites toujours cela.<br><br><br>,[ You're always saying that. ]<br>
Je mange ici chaque jour.<br><br><br>,[ I eat here every day. ]<br>
Ne soyez pas tellement impatient !<br><br><br>,[ Don't be so impatient. ]<br>
Il fait froid.<br><br><br>,[ It's cold. ]<br>
Je veux vous poser des questions.<br><br><br>,[ I want to ask you some questions. ]<br>
J'ai encore tant à faire.<br><br><br>,[ I've got so much left to do. ]<br>
Il me fit attendre.<br><br><br>,[ He kept me waiting. ]<br>
Nous n'avons rien appris.<br><br><br>,[ We didn't learn anything. ]<br>
Mon oncle travaille dans ce bureau.<br><br><br>,[ My uncle works in this office. ]<br>
J'ai un reçu.<br><br><br>,[ I have a receipt. ]<br>
Je lui ai demandé son adresse.<br><br><br>,[ I asked her for her address. ]<br>
Sa vie est entre mes mains.<br><br><br>,[ His life is in my hands. ]<br>
Il est une gentille personne.<br><br><br>,[ He is a nice person. ]<br>
Je pense que ça aide.<br><br><br>,[ I think that helps. ]<br>
J'ai un projet à faire.<br><br><br>,[ I have a project to do. ]<br>
Elle ne peut pas avoir menti.<br><br><br>,[ She cannot have told a lie. ]<br>
Il est en route.<br><br><br>,[ He's on his way. ]<br>
Je ne reviens pas.<br><br><br>,[ I'm not coming back. ]<br>
Ainsi que vous le savez déjà.<br><br><br>,[ As you already know. ]<br>
Ouvre un peu la porte !<br><br><br>,[ Open the door a bit! ]<br>
"Votre nom, s'il vous plaît.<br><br><br>","[ Your name, please. ]<br>"
Ne sois pas désolé !<br><br><br>,[ Don't be sorry. ]<br>
Je vais te montrer.<br><br><br>,"[ Oh, let me show you. ]<br>"
Je suis sorti avec mes amis.<br><br><br>,[ I went out with my friends. ]<br>
Tu as l'air vraiment en forme.<br><br><br>,[ You look really good. ]<br>
Il est arrivé ici avant midi.<br><br><br>,[ He came here before noon. ]<br>
J'ai vraiment un plan.<br><br><br>,[ I do have a plan. ]<br>
N'en faites part à personne.<br><br><br>,[ Don't share this with anyone. ]<br>
Il sera là dans dix minutes.<br><br><br>,[ He'll be along in ten minutes. ]<br>
Vous avez l'air vraiment en forme.<br><br><br>,[ You look really good. ]<br>
Prends bien soin de toi.<br><br><br>,[ Take good care of yourself. ]<br>
Il sera en sécurité avec moi.<br><br><br>,[ He'll be safe with me. ]<br>
Je suis tellement amoureuse !<br><br><br>,[ I'm so in love! ]<br>
Il faut que je sorte d'ici.<br><br><br>,[ I need to get out of here. ]<br>
Tu parles ma langue.<br><br><br>,[ You speak my language. ]<br>
Nous serons tous là pour toi.<br><br><br>,[ We'll all be here for you. ]<br>
J'ai vécu ici toute ma vie.<br><br><br>,[ I've lived here my whole life. ]<br>
Je n'aime pas cet endroit.<br><br><br>,[ I don't like this place. ]<br>
Tu sais que j'ai raison.<br><br><br>,[ You know I'm right. ]<br>
Je n'aurais pas dû dire cela.<br><br><br>,[ I should not have said that. ]<br>
Toi et moi sommes bons amis.<br><br><br>,[ You and I are good friends. ]<br>
Le son voyage très rapidement.<br><br><br>,[ Sound travels very quickly. ]<br>
Ne me laissez pas seul !<br><br><br>,[ Don't leave me alone! ]<br>
Nous avons appris l'anglais.<br><br><br>,[ We learned English. ]<br>
Je travaille à la poste.<br><br><br>,[ I work at the post office. ]<br>
N'importe qui pourrait faire ça.<br><br><br>,[ Anyone could do that. ]<br>
Il vaut mieux tard que jamais.<br><br><br>,[ Better late than never. ]<br>
J'ai deux questions pour toi.<br><br><br>,[ I have two questions for you. ]<br>
Je t'aime de tout mon cœur.<br><br><br>,[ I love you with all my heart. ]<br>
Ne reviens jamais !<br><br><br>,[ Don't you ever come back. ]<br>
Elles ont découvert la chose.<br><br><br>,[ They found out. ]<br>
Je n'ai aucun enfant.<br><br><br>,[ I don't have any kids. ]<br>
Elle m'a appris à conduire.<br><br><br>,[ She taught me how to drive. ]<br>
Nous sommes d'accord sur ce point.<br><br><br>,[ We agree on this point. ]<br>
Je suis très content.<br><br><br>,[ I am very pleased. ]<br>
Ils savent ce qui se passe.<br><br><br>,[ They know what’s going on. ]<br>
Il ne se lève pas tôt.<br><br><br>,[ He does not get up early. ]<br>
Il m'a touché sur la joue.<br><br><br>,[ He touched me on the cheek. ]<br>
Qui a cassé ceci ?<br><br><br>,[ Who broke this? ]<br>
Elle pense être drôle ?<br><br><br>,[ Does she think she's funny? ]<br>
"Vous n'avez aucune chance, contre elle.<br><br><br>",[ You don't stand a chance against her. ]<br>
Il se révéla être son père.<br><br><br>,[ He turned out to be her father. ]<br>
Ne fais pas autant de bruit.<br><br><br>,[ Don't make so much noise. ]<br>
Ce cheval est arrivé en premier.<br><br><br>,[ The horse came in first. ]<br>
Nous avons marché jusqu'à ma chambre.<br><br><br>,[ We walked to my room. ]<br>
Ton voyage commence ici.<br><br><br>,[ Your journey starts here. ]<br>
Il est moins intelligent que moi.<br><br><br>,[ He is less intelligent than me. ]<br>
Ils m'ont laissé m'en aller.<br><br><br>,[ They let me go. ]<br>
C'est ça l'amour ?<br><br><br>,[ Is this love? ]<br>
J'ai pensé avoir entendu des voix.<br><br><br>,[ I thought I heard voices. ]<br>
Elles m'en ont parlé.<br><br><br>,[ They told me about it. ]<br>
L'anglais n'est pas facile pour nous.<br><br><br>,[ English is not easy for us. ]<br>
Il ne connaît aucun d'entre nous.<br><br><br>,[ He knows neither of us. ]<br>
Je ne veux pas y penser.<br><br><br>,[ I don't want to think about it. ]<br>
Ça ne se présente pas bien.<br><br><br>,[ It’s not looking good. ]<br>
Ta voix porte bien.<br><br><br>,[ Your voice carries well. ]<br>
Je ne l'ai presque jamais rencontrée.<br><br><br>,[ I almost never met her. ]<br>
Je n'ai pas de crayon.<br><br><br>,[ I don't have a pencil. ]<br>
Il est souvent malade.<br><br><br>,[ He often gets sick. ]<br>
Tu ne peux pas arrêter.<br><br><br>,[ You can't give up. ]<br>
Je veux te poser quelques questions.<br><br><br>,[ I want to ask you some questions. ]<br>
Regarde ce beau garçon.<br><br><br>,[ Look at that good-looking boy. ]<br>
J'ai été très occupé cette semaine.<br><br><br>,[ I have been very busy this week. ]<br>
J'ai eu votre âge.<br><br><br>,[ I used to be your age. ]<br>
Je suis assez satisfait.<br><br><br>,[ I'm quite satisfied. ]<br>
Vous et moi y allons ensemble.<br><br><br>,[ You and I are going together. ]<br>
Vous n'êtes pas forcé de venir.<br><br><br>,[ You don't have to come. ]<br>
Tout le monde n'est pas honnête.<br><br><br>,[ Everyone is not honest. ]<br>
Je pensais que tu étais sérieux.<br><br><br>,[ I thought you were serious. ]<br>
Nous l'avons laissé pour mort.<br><br><br>,[ We gave him up for dead. ]<br>
Je vous ai commandé un verre.<br><br><br>,[ I ordered you a drink. ]<br>
Je voudrais un poisson.<br><br><br>,[ I'd like a fish. ]<br>
Je ne veux pas te quitter.<br><br><br>,[ I don't want to leave you. ]<br>
Combien plus loin ?<br><br><br>,[ How much farther? ]<br>
J'ai perdu tout ce que j'avais.<br><br><br>,[ I lost everything I had. ]<br>
J'ai besoin de son aide.<br><br><br>,[ I need his help. ]<br>
Chante une chanson avec moi.<br><br><br>,[ Sing a song with me. ]<br>
Nous avons beaucoup à discuter.<br><br><br>,[ We have a lot to talk about. ]<br>
J'ai une idée de chanson.<br><br><br>,[ I have an idea for a song. ]<br>
Elle nous enseigne le français.<br><br><br>,[ She's teaching us French. ]<br>
Le boulot est presque terminé.<br><br><br>,[ The job is almost finished. ]<br>
Nous devons le réparer.<br><br><br>,[ We must fix this. ]<br>
Il est très impatient d'y aller.<br><br><br>,[ He is very eager to go there. ]<br>
Je ne trouve pas mes bagages.<br><br><br>,[ I can't find my luggage. ]<br>
Je veux être en sécurité.<br><br><br>,[ I want to be safe. ]<br>
Tu n'es pas fou.<br><br><br>,[ You're not crazy. ]<br>
Il ne revit jamais sa sœur.<br><br><br>,[ He never saw his sister again. ]<br>
Je me rends chez moi.<br><br><br>,[ I'm going to my house. ]<br>
Je crains que non.<br><br><br>,[ I'm afraid not. ]<br>
Je voulais vous montrer ceci.<br><br><br>,[ I wanted to show you this. ]<br>
Il fera un bon médecin.<br><br><br>,[ He will make a good doctor. ]<br>
Vous devez immédiatement voir un médecin.<br><br><br>,[ You are to see a doctor at once. ]<br>
Il court devant moi.<br><br><br>,[ He is running ahead of me. ]<br>
La viande n'est pas encore prête.<br><br><br>,[ The meat's not ready yet. ]<br>
Ça fonctionne bien.<br><br><br>,[ It works well. ]<br>
Personne ne me croit.<br><br><br>,[ No one believes me. ]<br>
Il a une grosse voix.<br><br><br>,[ He has a loud voice. ]<br>
J'ai attendu plus de deux heures.<br><br><br>,[ I waited more than two hours. ]<br>
Je n'ai pas mes règles.<br><br><br>,[ I don't menstruate. ]<br>
Je n'ai aucun doute sur ça.<br><br><br>,[ I do not doubt it in the least. ]<br>
